observation_id,company_id,company_name,year,dimension,woek_field,indicator_id,indicator,raw_value,unit,data_quality_class,source_id,source_url,source_anchor,extraction_method,confidence,note
uwpobs-9cd23d2964cc627e,uwp100-aurubis,Aurubis,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-77c66803aeddcff2,uwp100-aurubis,Aurubis,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d6351420597a393b,uwp100-aurubis,Aurubis,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-6334779c9305bde7,uwp100-aurubis,Aurubis,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e5032180bfaea0cc,uwp100-basf,BASF,2024,Demokratie,Governance/Kontroversen,pilot_kontroverse_waffen_fossile_beteiligung,Kontroverse Waffen / fossile Beteiligung,"keine kontroversen Waffen; fossile Beteiligung (Wintershall Dea, im Verkauf)",Kontext,C,pilot-public-sources,https://report.basf.com/2024/en/_assets/downloads/sustainability-statement-basf-ar24.pdf,,provided_manual_pilot_import,0.72,
uwpobs-b0eeca42393336b7,uwp100-basf,BASF,2022,Demokratie,Korruption/Compliance,wikirate_gri_corruption_incidents,GRI 205-3 confirmed incidents of corruption,453,incidents,C,wikirate-open-esg,https://wikirate.org/~15574728,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-10f8522e77802683,uwp100-basf,BASF,2022,Demokratie,Rechtskonformität/Umwelt,wikirate_gri_environmental_fines,GRI 307-1 environmental fines,5725.3,USD,C,wikirate-open-esg,https://wikirate.org/~15571208,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-38f495ee09df5835,uwp100-basf,BASF,2018,Demokratie,Rechtskonformität/Umwelt,wikirate_gri_environmental_fines,GRI 307-1 environmental fines,710314110,USD,C,wikirate-open-esg,https://wikirate.org/~5390668,https://wikirate.org/~5311238,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-b170e937ea0319d2,uwp100-basf,BASF,2024,Mensch,Diversitaet/Teilhabe,pilot_frauen_in_fuehrung_mit_disziplinarverantwortung,Frauen in Fuehrung (mit Disziplinarverantwortung),29.3,% (2024),B,pilot-public-sources,https://www.basf.com/global/en/investors/basf-at-a-glance/strategy/targets,,provided_manual_pilot_import,0.72,Ziel 2030: 30%
uwpobs-15db888468146463,uwp100-basf,BASF,2024,Mensch,Arbeitssicherheit,pilot_ziel_schwere_arbeitsbedingte_verletzungen,Ziel schwere arbeitsbedingte Verletzungen,<=0.05 (Ziel 2030),je 200.000 Arbeitsstunden,B,pilot-public-sources,https://www.basf.com/kr/en/who-we-are/about-us/our-targets,,provided_manual_pilot_import,0.72,Ist-Wert nachzuziehen
uwpobs-bf028f95a6a346c4,uwp100-basf,BASF,2016,Mensch,Diversität/Belegschaft,wikirate_gri_female_employees_share,GRI G4-LA12 female employees share,24.6,%,C,wikirate-open-esg,https://wikirate.org/~2634324,https://wikirate.org/~2634294,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-da106d3ea9f80feb,uwp100-basf,BASF,2014,Mensch,Diversität/Belegschaft,wikirate_gri_female_employees_share,GRI G4-LA12 female employees share,24.4,%,C,wikirate-open-esg,https://wikirate.org/~1064471,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-1af78e4d11639232,uwp100-basf,BASF,2017,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.4,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~3505333,https://wikirate.org/~3505326,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-ea4971a9399485bd,uwp100-basf,BASF,2016,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.5,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~3505353,https://wikirate.org/~3505326,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-4f6c3e0eb4c0fc5d,uwp100-basf,BASF,2014,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.5,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~928245,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-13381cd6a30f1347,uwp100-basf,BASF,2013,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.4,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064355,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-f7d2c7e068f3223d,uwp100-basf,BASF,2012,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.7,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064439,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-a7b9f104c1cec976,uwp100-basf,BASF,2011,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.9,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064444,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-0adab747f36a6bf4,uwp100-basf,BASF,2010,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,2,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064449,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-7f4f0d08754aeebe,uwp100-basf,BASF,2009,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,1.8,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064454,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-18430bb1e4ac837f,uwp100-basf,BASF,2002,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,3.3,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~1064459,https://wikirate.org/~927986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-3ca44deee2f011d0,uwp100-basf,BASF,2022,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,1.67,hours,C,wikirate-open-esg,https://wikirate.org/~15574509,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-fea87e012fe3cc7d,uwp100-basf,BASF,2023,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,0,count,C,wikirate-open-esg,https://wikirate.org/~18819440,https://wikirate.org/~18819351,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-09918926c71d200a,uwp100-basf,BASF,2022,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,1,count,C,wikirate-open-esg,https://wikirate.org/~15574469,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-6834fe570912127c,uwp100-basf,BASF,2017,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,2,count,C,wikirate-open-esg,https://wikirate.org/~3505647,https://wikirate.org/~3505638,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-bcae7f882b028ae1,uwp100-basf,BASF,2025,Planet,Energie,pilot_anteil_erneuerbarer_strom,Anteil erneuerbarer Strom,36,% (2025),B,pilot-public-sources,https://www.basf.com/global/en/investors/calendar-and-publications/factbook/basf-group/strategy/sustainability,,provided_manual_pilot_import,0.72,
uwpobs-2c0304e660531f95,uwp100-basf,BASF,2024,Planet,Klima/Transformationspfad,pilot_netto_null_ziel,Netto-Null-Ziel,"2050 (Scope 1,2,3.1)",Zieljahr,A,pilot-public-sources,https://www.basf.com/global/en/investors/sustainable-investments/global-sustainability-goals,,provided_manual_pilot_import,0.72,"eigenes Transition-Plan-Ziel; NICHT SBTi-validiert -> Kontrast zu SAP/Siemens (2030, SBTi)"
uwpobs-7aa80e2d79b10159,uwp100-basf,BASF,2024,Planet,Klima,pilot_scope_1_2_absolut,Scope 1+2 absolut,17.0,Mt CO2e (2024),A,pilot-public-sources,https://report.basf.com/2024/en/combined-managements-report/fundamentals-of-the-group/strategy/our-targets.html,,provided_manual_pilot_import,0.72,"Basis 2018: 21,9 Mt; Ziel 2030: 16,4 Mt (-25% vs 2018); 2025 bereits 16,1 Mt; Scope 1+2 unterliegen der gesetzlichen Pruefung"
uwpobs-616d69d6810a641b,uwp100-basf,BASF,2024,Planet,Klima/Lieferkette,pilot_spezifische_scope_3_1_emissionen,Spezifische Scope-3.1-Emissionen,1.58,kg CO2e / kg Rohstoff (2024),B,pilot-public-sources,https://report.basf.com/2024/en/combined-managements-report/fundamentals-of-the-group/strategy/our-targets.html,,provided_manual_pilot_import,0.72,"Ziel 2030: 1,39 kg"
uwpobs-1946e19a6949a016,uwp100-basf,BASF,2024,Planet,Transformation/Portfolio,pilot_sustainable_future_solutions_triples_am_umsatz,Sustainable-Future Solutions (TripleS) am Umsatz,46.3,% (2024),B,pilot-public-sources,https://report.basf.com/2024/en/combined-managements-report/fundamentals-of-the-group/strategy/our-targets.html,,provided_manual_pilot_import,0.72,Ziel 2030: >50%
uwpobs-38dac4394b714233,uwp100-basf,BASF,2023,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,180360000,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~18819547,https://wikirate.org/~18819351,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-056f0ef773090c76,uwp100-basf,BASF,2022,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,121320000,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~15571260,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-248cba6a1f31098f,uwp100-basf,BASF,2023,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,14345000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~18819531,https://wikirate.org/~18819351,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-bc4bbd9c366afb7c,uwp100-basf,BASF,2022,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,57797000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15352039,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-c08d90c51af28fab,uwp100-basf,BASF,2021,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,18668000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651666,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-7da28c3ac91ecab5,uwp100-basf,BASF,2020,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,18368000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651670,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-ed55ff706ff6956f,uwp100-basf,BASF,2019,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,17337000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651688,https://wikirate.org/~12651682,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-8bc6dc2263efaa1e,uwp100-basf,BASF,2022,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,2629000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15352043,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-105b670b1ec0f3a9,uwp100-basf,BASF,2021,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,3670000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651658,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-5980d995a042eda4,uwp100-basf,BASF,2020,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,3362000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651662,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-0347d9d2496b90e7,uwp100-basf,BASF,2019,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,3552000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651692,https://wikirate.org/~12651682,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-fff9fb2e5b7f2375,uwp100-basf,BASF,2023,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,85000000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~18819535,https://wikirate.org/~18819351,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2e81365593f5d797,uwp100-basf,BASF,2022,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,92000000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15352047,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-3837030f25b9cd31,uwp100-basf,BASF,2021,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,101000000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651674,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2ef534f16d92fada,uwp100-basf,BASF,2020,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,92000000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651678,https://wikirate.org/~12651642,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-1312474155e41dc0,uwp100-basf,BASF,2019,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,100000000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12651696,https://wikirate.org/~12651682,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-4b67705878fe6e27,uwp100-basf,BASF,2023,Planet,Abfall/Ressourcen,wikirate_gri_total_waste,GRI 306-2 Total waste generated,2130000,tonnes,C,wikirate-open-esg,https://wikirate.org/~18819492,https://wikirate.org/~18819351,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-6654a2e18f654d9a,uwp100-basf,BASF,2022,Planet,Abfall/Ressourcen,wikirate_gri_total_waste,GRI 306-2 Total waste generated,2200000,tonnes,C,wikirate-open-esg,https://wikirate.org/~15571814,https://wikirate.org/~15352031,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-974507eb4bcafd54,uwp100-basf,BASF,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-90c829a719c06d35,uwp100-basf,BASF,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-48e385aee7d0bf78,uwp100-basf,BASF,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-ee1ff10649662c47,uwp100-basf,BASF,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3b56089843b1682c,uwp100-basf,BASF,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-cb8233d831d058cb,uwp100-basf,BASF,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-5f738995e679e77e,uwp100-basf,BASF,2024,Planet,EU-Taxonomie,pilot_taxonomie_konformer_umsatz,Taxonomie-konformer Umsatz,,% (niedrig),E,pilot-public-sources,https://report.basf.com/2024/en/combined-managements-report/consolidated-sustainability-statement/environment/eu-taxonomy.html,,provided_manual_pilot_import,0.4,"konformer Anteil deutlich unter eligible; konforme OpEx 1,7%; exakte konforme Umsatzquote aus Taxonomie-Tabelle nachzuziehen"
uwpobs-fefd238976100324,uwp100-basf,BASF,2025,Planet,Klima/Transformationspfad,sbti_profile_available,SBTi Zielprofil sicher matchbar,,Status,E,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,,official_xlsx_import_no_safe_match,0.0,Kein sicherer SBTi-Match für BASF im offiziellen Target Dashboard. Das ist keine negative Klimabewertung.
